number,value,datetime_start,datetime_complete,duration,params_aux_max_features,params_aux_min_df,params_aux_ngram_high,params_colsample_bytree,params_gamma,params_gen_pos_weight_mult,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_neg_weight_mult,params_readme_max_features,params_readme_min_df,params_readme_ngram_high,params_real_pos_weight_mult,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_actual_w_generated_pos,user_attrs_actual_w_neg,user_attrs_actual_w_real_pos,user_attrs_text_mode,user_attrs_val_ap,user_attrs_val_best_threshold,user_attrs_val_f1,user_attrs_val_precision,user_attrs_val_recall,state
95,0.6344597318324091,2026-04-12 21:17:51.878085,2026-04-12 21:18:07.611963,0 days 00:00:15.733878,150,1,2,0.6444319420263569,2.2875884206045423,0.823816962606447,0.01977682472327143,0.3856336983552508,2,9,800,1.1012052195249944,400,3,2,1.337778168087529,0.17540826054754036,2.309910082698184,0.8155606051344219,1.0297712032580588,1.1012052195249944,4.013334504262587,dual_text,0.6358372149264547,0.8518450260162354,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
96,0.6001222548059225,2026-04-12 21:18:07.612320,2026-04-12 21:18:22.922764,0 days 00:00:15.310444,150,1,2,0.657917151171911,1.6844237440512146,0.5226996911749576,0.033844554892370614,1.7189406855425824,2,9,1100,1.1274491294031286,450,3,2,1.2439744346492991,0.6776567139842928,0.6686642869138761,0.7512236108098006,0.653374613968697,1.1274491294031286,3.731923303947897,dual_text,0.6101357662580243,0.6021323204040527,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
97,0.6006351111238715,2026-04-12 21:18:22.923201,2026-04-12 21:18:39.309454,0 days 00:00:16.386253,150,1,2,0.6367544631179818,1.8826173119545364,0.8015380525721313,0.012154957618451338,0.70427688621968,2,1,800,1.1650156462364538,400,3,2,1.3207903478824592,1.805689561631174e-05,0.5302932770433768,0.7737374980113991,1.001922565715164,1.1650156462364538,3.9623710436473774,dual_text,0.6272309768563208,0.7386751174926758,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
98,0.5995140229378105,2026-04-12 21:18:39.309859,2026-04-12 21:18:55.451843,0 days 00:00:16.141984,150,1,2,0.6712276693134115,2.9609704108741233,0.5907819680819023,0.015488553979801365,1.9518375888327089,2,10,900,1.0552541174867713,400,3,2,1.893896533378144,0.3636813081014377,4.971220138078849,0.8040435056750841,0.7384774601023779,1.0552541174867713,5.6816896001344315,dual_text,0.5898613706542912,0.7152816653251648,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
99,0.5652745636710929,2026-04-12 21:18:55.452196,2026-04-12 21:19:11.301333,0 days 00:00:15.849137,150,1,2,0.5680215586904332,1.3603620034928934,1.1985452064649773,0.023562509326164837,1.3275027975043854,2,8,1200,1.1374570296774114,450,3,2,1.2819880507910637,0.034326347086088886,0.15663266950816931,0.7635832731531471,1.4981815080812217,1.1374570296774114,3.845964152373191,dual_text,0.534027744260318,0.6093438863754272,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
100,0.5668725655704271,2026-04-12 21:19:11.301648,2026-04-12 21:19:27.471149,0 days 00:00:16.169501,150,1,2,0.5947078993364363,2.7508759198868837,0.5466789373151381,0.01814325162764489,1.865484209675598,2,9,1100,1.1105546084099542,350,3,2,1.2289801086390935,0.003159312543335434,1.1898546280739237,0.8279483682193365,0.6833486716439225,1.1105546084099542,3.6869403259172806,dual_text,0.5872944742381244,0.656749963760376,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
101,0.5995292939285383,2026-04-12 21:19:27.471414,2026-04-12 21:19:43.577191,0 days 00:00:16.105777,150,2,1,0.6996490049840692,2.4142982095162604,0.74227217812571,0.009947107794576596,1.650636938205675,2,9,900,1.1785471406634302,450,3,2,1.5148574641756218,0.00034159795399559597,6.340344972705341,0.7352881049850697,0.9278402226571375,1.1785471406634302,4.544572392526866,dual_text,0.5903704036785482,0.710050642490387,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
102,0.6345552598044366,2026-04-12 21:19:43.577508,2026-04-12 21:20:02.324191,0 days 00:00:18.746683,150,1,2,0.9956341405961608,2.5936834707800105,0.8058964499869399,0.009461888319569598,1.514227103418286,2,8,1000,1.4853613892205846,500,3,2,1.5643228430941285,0.0019477493043602609,4.352488216975172,0.7921152349505758,1.0073705624836748,1.4853613892205846,4.6929685292823855,dual_text,0.6390214806607051,0.7533608675003052,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
103,0.5993483468941797,2026-04-12 21:20:02.324581,2026-04-12 21:20:20.092528,0 days 00:00:17.767947,150,1,2,0.9692871147065645,2.6157509479290164,0.8892510260209047,0.008123846780278398,1.7899778709409535,2,10,1000,1.4694881981451113,500,3,2,1.5706056333359186,0.001808575580043305,2.836630400502802,0.790852530364701,1.1115637825261309,1.4694881981451113,4.711816900007756,dual_text,0.5843388358665978,0.7315487265586853,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
104,0.5654769902972187,2026-04-12 21:20:20.092864,2026-04-12 21:20:37.085715,0 days 00:00:16.992851,150,1,2,0.9018396539161302,2.1603934430808005,0.6264039875600537,0.011190066576703791,1.4943210012153398,2,9,1000,0.967379889470289,500,3,2,1.4144902788191591,0.0037783661298882755,4.398221115117696,0.7128641191235106,0.783004984450067,0.967379889470289,4.243470836457478,dual_text,0.5407752984645089,0.6589243412017822,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
105,0.6009684396969651,2026-04-12 21:20:37.086009,2026-04-12 21:20:52.826190,0 days 00:00:15.740181,150,1,2,0.6763368157342552,2.8985218686051875,0.8421339013027572,0.025284121503696105,0.8543213293162482,4,8,1100,1.4830331024208163,550,3,2,1.469890452821345,0.002161040978354696,3.5076963649997097,0.7814780064484373,1.0526673766284464,1.4830331024208163,4.409671358464035,dual_text,0.6383419292927776,0.7843248844146729,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
106,0.6009211322805906,2026-04-12 21:20:52.826570,2026-04-12 21:21:09.402130,0 days 00:00:16.575560,150,1,2,0.6260724314039015,2.5417611128549873,0.7848297577243402,0.009101980532386022,0.766079726878342,2,9,1200,1.0703181163493383,450,3,2,1.3430698787907094,9.511006144575779e-05,1.6389288077449937,0.8086050557773802,0.9810371971554253,1.0703181163493383,4.029209636372128,dual_text,0.6367650154136283,0.7904581427574158,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
107,0.6009951463308486,2026-04-12 21:21:09.402460,2026-04-12 21:21:24.643999,0 days 00:00:15.241539,150,1,2,0.7137624515907918,1.9750096052263757,0.8084465570722799,0.04126323429096234,1.5373427559285555,2,10,1000,1.2207248217986144,400,3,2,1.6542137667822638,0.004840349253544041,2.101290314322684,0.8463492994298614,1.0105581963403498,1.2207248217986144,4.9626413003467915,dual_text,0.639232150422226,0.7489551901817322,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
108,0.6347231373990296,2026-04-12 21:21:24.644313,2026-04-12 21:21:40.862033,0 days 00:00:16.217720,150,1,2,0.6479421077911361,3.146413429387136,0.5111363951638365,0.029159545045812505,1.619052736023993,2,8,1100,1.4475814005921028,400,3,2,1.687031734885921,0.00012014329156263554,3.9463025607713287,0.7561845561573813,0.6389204939547956,1.4475814005921028,5.061095204657763,dual_text,0.6446174004804726,0.7223317623138428,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
109,0.5993800921912324,2026-04-12 21:21:40.862422,2026-04-12 21:21:56.251338,0 days 00:00:15.388916,150,1,2,0.6129512098735836,3.0152834923702185,0.5309174952874931,0.03013331536643336,1.6939861169674915,2,9,1100,1.431386499610554,400,3,2,1.6936966697463236,0.0001245355513625955,1.9089653014662118,0.7526486125142122,0.6636468691093664,1.431386499610554,5.081090009238971,dual_text,0.5853970124350238,0.6965611577033997,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
110,0.6343462266509403,2026-04-12 21:21:56.251570,2026-04-12 21:22:12.065940,0 days 00:00:15.814370,150,1,2,0.6495533317191091,3.0947650510259175,0.5138395286755257,0.035547568330273165,0.9998016110352438,2,4,1100,1.4507951883677392,400,3,2,1.7367087678084998,2.496748294851343e-05,5.579008642425957,0.7419126927342568,0.6422994108444071,1.4507951883677392,5.2101263034255,dual_text,0.6320537088774971,0.7231208682060242,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
111,0.5994594011238512,2026-04-12 21:22:12.066334,2026-04-12 21:22:27.841551,0 days 00:00:15.775217,50,1,2,0.6637558519519734,2.3986293339414058,0.5017312539112777,0.02859521509069518,1.6482136671892758,2,8,1000,1.497769899617975,450,3,2,1.636944549450914,0.0007291089290949258,4.235271142409596,0.7256643773674712,0.6271640673890971,1.497769899617975,4.910833648352742,dual_text,0.5880406435223153,0.621332049369812,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
112,0.5670753867603473,2026-04-12 21:22:27.842159,2026-04-12 21:22:49.058201,0 days 00:00:21.216042,150,1,2,0.6861512455343554,2.7666447570366755,0.5731728334160645,0.037912245722693236,1.6180003891851409,2,9,1200,1.4775790284891972,400,3,2,1.6718707598427083,0.00042778201383489875,3.514120622634692,0.7717565986319437,0.7164660417700807,1.4775790284891972,5.015612279528125,dual_text,0.5940551805687969,0.6148983240127563,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
113,0.6345245088709706,2026-04-12 21:22:49.058503,2026-04-12 21:23:04.771906,0 days 00:00:15.713403,150,1,2,0.6400621702500198,3.242138068313926,0.5526947066605783,0.026375895088503767,1.409135633237966,2,8,1100,1.2469492592160365,450,3,2,1.862743668998756,0.0996017033075789,4.821409572145036,0.7992446001530674,0.6908683833257229,1.2469492592160365,5.588231006996268,dual_text,0.6379964495451704,0.7583746314048767,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
114,0.6009367334555625,2026-04-12 21:23:04.772142,2026-04-12 21:23:20.454919,0 days 00:00:15.682777,150,1,2,0.6621080626925491,2.248530440551781,0.7785928430049743,0.03185338847793455,1.7430368337592623,2,8,1200,1.4613442405751425,400,3,2,1.5419384264876017,0.0005191602468159129,2.7469478144469632,0.7559730540555336,0.9732410537562179,1.4613442405751425,4.625815279462805,dual_text,0.637285054579357,0.7729600071907043,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
115,0.5657728622097417,2026-04-12 21:23:20.455211,2026-04-12 21:23:35.660009,0 days 00:00:15.204798,150,1,2,0.693529611894477,2.0835380995035657,1.1162285338747604,0.01069372485161394,1.5732898876300327,2,9,600,1.4808702217842176,350,3,2,1.7859412790785594,0.0001794557633896506,1.3708264838244688,0.7657596168367646,1.3952856673434506,1.4808702217842176,5.357823837235678,dual_text,0.550637695548611,0.6661085486412048,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
116,0.5996815813974984,2026-04-12 21:23:35.660320,2026-04-12 21:23:51.690336,0 days 00:00:16.030016,100,1,2,0.6290560462703662,2.672930559349343,0.6083067748534784,0.014174027573098021,1.8046983085648824,2,9,900,1.498900737404122,450,3,2,1.7561082170189388,0.00029357101057756076,0.04716767053497648,0.7874192162578943,0.760383468566848,1.498900737404122,5.268324651056816,dual_text,0.5954466526438873,0.6946888566017151,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
117,0.6341664527229708,2026-04-12 21:23:51.690728,2026-04-12 21:24:08.552068,0 days 00:00:16.861340,150,1,2,0.601724539354598,2.4943261223314677,0.6854755040234043,0.006623390461330453,0.6261638367004969,2,8,1000,1.4431975770511678,400,3,2,1.9791408361532654,0.24401043188136454,1.0501014767978776,0.7387775273033986,0.8568443800292553,1.4431975770511678,5.937422508459797,dual_text,0.6260612446118462,0.727652907371521,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
118,0.5996993154125586,2026-04-12 21:24:08.552295,2026-04-12 21:24:24.738420,0 days 00:00:16.186125,150,1,2,0.6803294820380376,1.7468412940258882,0.8383148264317248,0.022781531575154997,1.923617620175746,2,10,1100,1.403427694615077,400,3,2,1.8131821553011573,5.155696331908702e-05,6.346376700996468,0.8212823563409002,1.0478935330396562,1.403427694615077,5.439546465903472,dual_text,0.5960377864792268,0.7379958629608154,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
119,0.5674349777216352,2026-04-12 21:24:24.738730,2026-04-12 21:24:39.943161,0 days 00:00:15.204431,100,1,2,0.9952224436729663,3.6301827045864004,0.5321011585038586,0.044466537873205585,0.5491641034298043,2,9,1200,1.465661918792631,500,3,2,1.2982831119362237,0.00691597091295123,1.5640959686159623,0.7481094114318148,0.6651264481298234,1.465661918792631,3.8948493358086713,dual_text,0.6060415459450617,0.7385967373847961,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
120,0.6009691989988084,2026-04-12 21:24:39.943590,2026-04-12 21:24:56.838933,0 days 00:00:16.895343,150,1,2,0.6573838450924058,2.1446783561473093,0.6581625367046775,0.012783013025646427,0.909219020255137,2,9,1300,1.4143814505412604,400,3,2,1.6272529435151857,0.002646067330415918,3.8007613283239357,0.7784779067909696,0.8227031708808469,1.4143814505412604,4.881758830545557,dual_text,0.6383672393542209,0.7168133854866028,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
121,0.5668473220215473,2026-04-12 21:24:56.839250,2026-04-12 21:25:10.250239,0 days 00:00:13.410989,200,3,1,0.8410990423662472,2.381739144868614,0.7591210883946103,0.00938929021991208,0.7924008125415407,2,7,900,1.2890771589225622,450,3,1,1.5958006152232618,0.0014910177254727854,7.681526974976371,0.758056872499496,0.9489013604932629,1.2890771589225622,4.787401845669786,dual_text,0.5864530226087991,0.7208647131919861,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
122,0.6346156068444804,2026-04-12 21:25:10.250554,2026-04-12 21:25:22.226479,0 days 00:00:11.975925,200,1,2,0.9249573099466122,2.8979605218770743,0.7426122176998721,0.02071176627098475,1.7038737780849005,2,7,800,1.4736481931433185,450,3,1,1.6887754053640291,0.0006401012060888037,5.675056509392819,0.7160051788874306,0.9282652721248401,1.4736481931433185,5.066326216092087,dual_text,0.6410330486621655,0.8180375099182129,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
123,0.6009443845477415,2026-04-12 21:25:22.226710,2026-04-12 21:25:33.855135,0 days 00:00:11.628425,200,1,2,0.9213840444882357,2.8373753720506087,0.7128830529336425,0.021692234876796074,1.7621257452013468,2,8,800,1.488496435227308,450,3,1,1.699952710480133,0.0006407687012776858,5.348233043705801,0.7165557978221659,0.8911038161670531,1.488496435227308,5.099858131440399,dual_text,0.6375400909853214,0.7810769081115723,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
124,0.6346519301344595,2026-04-12 21:25:33.855412,2026-04-12 21:25:48.415740,0 days 00:00:14.560328,200,1,2,0.8723179941640459,3.1824385505497506,0.566173744309524,0.019799234153948873,1.6268375955130385,2,7,700,1.3397603119764943,450,3,2,1.7226806410654798,0.00011693579440020002,3.08261767492773,0.7267450373089049,0.7077171803869051,1.3397603119764943,5.168041923196439,dual_text,0.6422438249948029,0.764656662940979,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
125,0.600284358321588,2026-04-12 21:25:48.416084,2026-04-12 21:26:02.202095,0 days 00:00:13.786011,200,1,2,0.9422898946793468,3.430063958429031,0.5787745635451457,0.020111148913637637,1.8791489965942185,2,7,700,1.3355136603573967,450,3,2,1.7229343444721816,0.00027207048778696177,2.4846576199803025,0.7027181812446968,0.7234682044314321,1.3355136603573967,5.168803033416545,dual_text,0.6155392167802062,0.7379903793334961,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
126,0.634446249131494,2026-04-12 21:26:02.202382,2026-04-12 21:26:12.658197,0 days 00:00:10.455815,200,1,2,0.8810643257397719,3.078522554519161,0.565084956320567,0.016391656987449512,1.6754706744359276,3,7,600,1.2608085562621894,450,3,1,1.679829581136945,0.00013363591126187954,3.1881059902576236,0.7298779068317429,0.7063561954007087,1.2608085562621894,5.0394887434108355,dual_text,0.6353877915626177,0.7399753928184509,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
127,0.634732112224591,2026-04-12 21:26:12.658422,2026-04-12 21:26:30.683766,0 days 00:00:18.025344,200,1,2,0.7343357347245567,2.9229469037182074,0.5443331538102298,0.01940037464254944,1.715311934877708,2,6,1200,1.2018774590281582,400,3,2,1.7666664369329974,6.603296426776421e-05,2.2025979184439257,0.6862175129225171,0.6804164422627873,1.2018774590281582,5.2999993107989924,dual_text,0.6449165613325217,0.7973294854164124,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
128,0.6346760815870501,2026-04-12 21:26:30.683987,2026-04-12 21:26:48.733707,0 days 00:00:18.049720,200,1,2,0.7385677265702727,3.279020902400884,0.5473340495803878,0.01851092746265619,1.8188427459908547,2,6,1200,1.2428917168456253,400,3,2,1.77110064239204,6.959614945961492e-05,1.8211962801651984,0.6762848570308758,0.6841675619754848,1.2428917168456253,5.31330192717612,dual_text,0.6430488734144907,0.7963517308235168,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
129,0.6344955818173935,2026-04-12 21:26:48.734228,2026-04-12 21:27:04.761676,0 days 00:00:16.027448,200,1,2,0.7089322695259851,3.2255122484825307,0.5494566200173283,0.024258156931077874,0.6903732022706046,2,6,400,1.2427509105053505,400,3,2,1.7683736783151605,7.195413375883908e-05,2.1563810348726076,0.659402078572094,0.6868207750216604,1.2427509105053505,5.305121034945481,dual_text,0.637032214425936,0.7784394025802612,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
130,0.6344448149832628,2026-04-12 21:27:04.762137,2026-04-12 21:27:25.090803,0 days 00:00:20.328666,200,1,2,0.7361391237292124,5.1983933550705155,0.5897607472179754,0.02246749703355447,0.7366711511989062,2,6,1300,1.2301070053467418,400,3,2,1.7386975111096976,0.00011813426702628396,1.8016932645809847,0.680815441140593,0.7372009340224693,1.2301070053467418,5.216092533329093,dual_text,0.6353399866215772,0.8203863501548767,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
131,0.6346310581046062,2026-04-12 21:27:25.091129,2026-04-12 21:27:45.116444,0 days 00:00:20.025315,200,1,2,0.7429886513996863,3.8598466779933123,0.5142323328662973,0.01859482338283634,1.801649896896035,2,5,1200,1.2040964201443216,400,3,2,1.795262861869027,0.00017349344034054754,1.4583180867335275,0.6723343435023905,0.6427904160828717,1.2040964201443216,5.385788585607081,dual_text,0.6415480906663588,0.7720921039581299,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
132,0.6345800218191638,2026-04-12 21:27:45.116775,2026-04-12 21:28:06.902495,0 days 00:00:21.785720,200,1,2,0.7235222660399987,3.4883836034335785,0.5182037948791357,0.01795544603838498,1.822067212475441,2,5,1200,1.2038001018944289,400,3,2,1.8035173744348003,5.4245477319757206e-05,2.3067753720012982,0.6704043525187462,0.6477547435989196,1.2038001018944289,5.4105521233044005,dual_text,0.6398468811516153,0.8204195499420166,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
133,0.6003687377668742,2026-04-12 21:28:06.902847,2026-04-12 21:28:26.257938,0 days 00:00:19.355091,200,1,2,0.749365464480929,4.194393694891455,0.541069270284865,0.01781954695623236,1.7863729250796783,2,5,1200,1.277454120004214,350,3,2,1.8387888891181026,3.8952485023327364e-05,1.5640570271459462,0.6522386829027157,0.6763365878560812,1.277454120004214,5.5163666673543075,dual_text,0.6183518649564126,0.7409622073173523,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
134,0.634722003305581,2026-04-12 21:28:26.258455,2026-04-12 21:28:44.262283,0 days 00:00:18.003828,200,1,2,0.737080052894522,4.654698390809014,0.5054246478355063,0.019215812841912986,1.853544601644267,2,6,1200,1.1859820240829582,400,3,2,1.7551251550679094,0.00022201306359427358,1.3494116032158177,0.6884844795925252,0.6317808097943829,1.1859820240829582,5.265375465203729,dual_text,0.644579597365519,0.8185256719589233,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
135,0.6346802616556657,2026-04-12 21:28:44.262673,2026-04-12 21:29:02.563490,0 days 00:00:18.300817,200,1,2,0.7479391025057064,4.725521468405253,0.5198054509060454,0.018854683254092758,1.8555922464130847,2,6,1200,1.1911993842033823,400,3,2,1.7760783764793842,0.00017547001505851108,1.354136596795079,0.6820766694188375,0.6497568136325567,1.1911993842033823,5.328235129438152,dual_text,0.643188209035009,0.8056362271308899,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
136,0.6346533364645898,2026-04-12 21:29:02.563881,2026-04-12 21:29:20.245519,0 days 00:00:17.681638,200,1,2,0.7477492648218246,4.917162164058235,0.5075589292385878,0.01852039673180799,1.8568550789865648,2,6,1200,1.186508279756848,400,3,2,1.7846240710032653,0.0001884016767798426,1.2475402043447408,0.6676924016941929,0.6344486615482348,1.186508279756848,5.3538722130097955,dual_text,0.6422907026658125,0.7859699130058289,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
137,0.6344275552665913,2026-04-12 21:29:20.246112,2026-04-12 21:29:38.684327,0 days 00:00:18.438215,200,1,2,0.7630553867959537,4.722760456482481,0.5103371721386266,0.01719282581844541,1.9898079137430178,6,6,1200,1.1814152780031362,400,3,2,1.7827470406660302,0.0001897087919082329,1.238492692633305,0.6871837889916592,0.6379214651732833,1.1814152780031362,5.3482411219980905,dual_text,0.6347646627325314,0.7662871479988098,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
138,0.6346522222530276,2026-04-12 21:29:38.684685,2026-04-12 21:29:56.525763,0 days 00:00:17.841078,200,1,2,0.7478993986315018,4.935571477318603,0.5019016382880452,0.019918727216631023,1.919858172864371,2,6,1300,1.1662971941824076,400,3,2,1.759028021365549,9.054763389161196e-05,0.7850110427509406,0.6672973541104398,0.6273770478600565,1.1662971941824076,5.2770840640966465,dual_text,0.6422535622804074,0.8068057894706726,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
139,0.6346992274428518,2026-04-12 21:29:56.526259,2026-04-12 21:30:14.706778,0 days 00:00:18.180519,200,1,2,0.7716841761661385,5.085086288112214,0.501477132665307,0.01937674480874836,1.9298505511462893,2,6,1300,1.168799843716641,400,3,2,1.7664759663801601,8.95389138072245e-05,0.7656950408738695,0.6869761423997174,0.6268464158316338,1.168799843716641,5.299427899140481,dual_text,0.6438204019412114,0.7806041836738586,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
140,0.6345752179872608,2026-04-12 21:30:14.707198,2026-04-12 21:30:32.843689,0 days 00:00:18.136491,200,1,2,0.7804519719864544,5.1350383115931395,0.529882994042633,0.019632267027497582,1.88683600365817,2,6,1400,1.157588108532311,400,3,2,1.748031159542592,9.85227086393607e-05,0.76109939354065,0.6621879854917444,0.6623537425532912,1.157588108532311,5.244093478627776,dual_text,0.6396867534215122,0.7805348634719849,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
141,0.6347298105993734,2026-04-12 21:30:32.843915,2026-04-12 21:30:50.914572,0 days 00:00:18.070657,200,1,2,0.7554848435250947,4.8378772068704965,0.5010410597753011,0.018843496025369406,1.9361326844470732,2,6,1300,1.1671948988870862,400,3,2,1.773064195670981,8.506560451345229e-05,0.5849332732769406,0.6836641467482256,0.6263013247191264,1.1671948988870862,5.319192587012942,dual_text,0.6448398404919325,0.8060633540153503,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
142,0.6346759184204733,2026-04-12 21:30:50.914912,2026-04-12 21:31:08.888715,0 days 00:00:17.973803,200,1,2,0.7693545883271345,4.86542850876551,0.5068262788236976,0.019170227730200152,1.939438100186419,2,6,1300,1.1888492860648536,400,3,2,1.765968866126799,6.083761142865946e-05,0.9115606331320907,0.6830960193419892,0.633532848529622,1.1888492860648536,5.297906598380397,dual_text,0.6430434345285985,0.7907856702804565,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
143,0.6346153121631927,2026-04-12 21:31:08.889060,2026-04-12 21:31:26.971750,0 days 00:00:18.082690,200,1,2,0.7690087359252522,4.913117071060455,0.500025602879101,0.01575121167239727,1.9488421411918808,2,6,1300,1.1683721340228876,400,3,2,1.769596960245334,6.796309162645775e-05,0.8982812200189288,0.6828906847796818,0.6250320035988763,1.1683721340228876,5.3087908807360025,dual_text,0.6410232259525765,0.7600882053375244,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
144,0.634720137813331,2026-04-12 21:31:26.972077,2026-04-12 21:31:44.449768,0 days 00:00:17.477691,200,1,2,0.7529319850015035,5.576254577415852,0.5003982773745456,0.019019654507296566,1.9269522467518196,2,6,1300,1.1709729883796978,400,3,2,1.8258397597650913,7.432128383638542e-05,0.5922864141247053,0.6937285644683944,0.625497846718182,1.1709729883796978,5.477519279295274,dual_text,0.6445174142905199,0.7863826751708984,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
145,0.6346514444763655,2026-04-12 21:31:44.450129,2026-04-12 21:32:00.414704,0 days 00:00:15.964575,200,1,2,0.7524554081480863,4.502435691161324,0.5030115954727463,0.01902537773068557,1.9178068776631743,2,6,1300,1.1514433522552086,400,3,2,1.8138489578122772,6.075726873638593e-05,0.6048549716883266,0.6663331365325491,0.628764494340933,1.1514433522552086,5.441546873436831,dual_text,0.6422276363916674,0.8143560290336609,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
146,0.6347799173987262,2026-04-12 21:32:00.414984,2026-04-12 21:32:16.063503,0 days 00:00:15.648519,200,1,2,0.8037958136583058,5.4832344701209745,0.5225624169712401,0.020813882151373097,1.996868607002076,2,6,1300,1.1879108224038708,350,3,2,1.8417207088873992,3.482670865259022e-05,0.45227360299773606,0.6945894099135822,0.65320302121405,1.1879108224038708,5.525162126662198,dual_text,0.6465100671370265,0.840569019317627,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
147,0.6346888462538349,2026-04-12 21:32:16.063777,2026-04-12 21:32:30.145236,0 days 00:00:14.081459,200,1,2,0.8013020140598026,5.5180156205681214,0.5236822390545056,0.01729523695080891,1.972322060064308,2,6,1400,1.1908343913256942,350,3,2,1.832793554733048,3.659111354816062e-05,0.39664499344778775,0.6908273294949372,0.654602798818132,1.1908343913256942,5.498380664199145,dual_text,0.6434743623073154,0.771416962146759,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
148,0.5998025923868284,2026-04-12 21:32:30.145735,2026-04-12 21:32:42.729996,0 days 00:00:12.584261,200,1,2,0.8147860514183531,5.751984720817397,0.5250436444801256,0.02106085789527057,1.964392466577488,5,6,1400,1.1713874782972857,300,3,2,1.8598008555093457,2.5592829738934253e-05,0.4514627278075693,0.6906606338044401,0.656304555600157,1.1713874782972857,5.579402566528037,dual_text,0.5994803522882217,0.7218184471130371,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
149,0.6347232958425343,2026-04-12 21:32:42.730236,2026-04-12 21:32:55.909473,0 days 00:00:13.179237,200,1,2,0.7985417365069594,5.465771605585876,0.5349845727632705,0.017081542768799213,1.996587850199494,2,6,1400,1.1948071065402437,350,3,2,1.8462385154760437,4.7120508717242765e-05,0.39266522851493774,0.6917839924718109,0.6687307159540881,1.1948071065402437,5.538715546428131,dual_text,0.6446226819306285,0.8005452752113342,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
